X,Y,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
CC1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,0.383815365980431,376.15468337200053,0.4444444444444444,8,3,4,9,27,5,0,101.03,0.7578019524162589,1.1262000000000003,7.94036681191109,0,2,2,1,1,2,0,1,1
CC1(C)SC2C(NC(=O)C(NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2C1C(=O)O,-0.795880017344075,521.1369044560006,0.28,11,4,5,12,37,9,0,161.82,0.3517156524951388,1.4381999999999993,8.000420272614496,0,2,2,1,2,3,0,2,2
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.8864907251724818,284.11946350000056,0.5384615384615384,5,2,1,6,19,10,0,67.43,0.7856511740400417,2.16972,5.743355485381999,0,0,0,0,1,1,0,0,0
O=C1OC(C(O)CO)C(O)=C1O,-0.455931955649724,176.032087976,0.5,6,4,1,6,12,6,0,107.22000000000001,0.3850054008235984,-1.4073999999999995,7.694991378849432,0,1,1,0,0,0,0,0,0
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1.36172783601759,285.09204181200045,0.29411764705882354,2,0,4,3,20,1,0,12.47,0.7170507116408826,4.258500000000003,6.4718852381144405,0,2,2,2,0,2,0,1,1
NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,-0.619788758288394,265.03685607200026,0.7142857142857143,9,3,2,10,17,4,0,130.23999999999998,0.5954486838383566,-1.5252999999999983,6.814027992085774,0,2,2,0,0,0,0,2,2
CCC[c-]1c(=O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O,-0.9208187539523748,299.1513494279105,0.375,6,0,3,6,22,7,0,59.089999999999996,0.6851118338978874,1.3532199999999999,7.791020531017056,0,0,0,1,2,3,0,0,0
CC1C(NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-0.744727494896694,435.05185450400046,0.46153846153846156,13,5,2,15,28,12,0,201.57999999999998,0.17478822451364606,-1.1724999999999979,7.837076893668254,0,1,1,0,1,1,0,1,1
NCC(CC(=O)O)c1ccc(Cl)cc1,-0.187086643357144,213.055656304,0.3,3,3,1,4,14,5,0,63.32000000000001,0.8026316327602355,1.857,7.753383762306096,0,0,0,1,0,1,0,0,0
CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n(C4OC(CO)C(OC)C(O)C4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,0.949390006644913,668.1804547880009,0.3939393939393939,11,4,7,13,46,14,0,140.49,0.1795297858926122,4.300100000000003,8.629293603465857,0,2,2,3,2,5,0,1,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OCc2ccccc2)C(C)O1,1.68124123737559,633.2210109400008,0.38235294117647056,12,6,6,12,46,15,0,195.07,0.1778942108105174,2.2257999999999996,8.768461783754518,2,1,3,3,0,3,0,1,1
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1.49415459401844,521.3114381080011,0.5714285714285714,10,2,5,10,38,11,0,102.92999999999999,0.5703394097150783,3.5568000000000017,8.462192473410132,1,2,3,1,1,2,1,1,2
CCNC(=O)CCC/C=C/CC1C(O)CC(O)C1/C=C/C(O)CCc1ccccc1,-0.173925197299174,415.272258664001,0.56,5,4,2,5,30,16,0,89.79,0.31184363018252953,3.1469000000000014,8.941034835892948,1,0,1,1,0,1,1,0,1
Nc1nc(NN=CC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,-0.397940008672038,391.1968022800006,0.6470588235294118,11,6,4,11,28,9,0,163.92999999999998,0.3483226288476352,-0.0020000000000002793,8.235378196889094,1,1,2,0,2,2,1,1,2
COc1cc(C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC,0.1271047983648079,603.2944506520013,0.4411764705882353,10,0,4,10,44,18,0,117.15000000000002,0.13402371572348223,5.023800000000005,8.484186593021827,0,1,1,1,2,3,0,1,1
CC1(C)SC2C(NC(=O)C(NC(=O)NC(=N)N)c3ccccc3)C(=O)N2C1C(=O)O,-0.619788758288394,434.13723880400056,0.3888888888888889,11,7,3,12,30,7,0,177.71,0.20636873797593058,-0.44792999999999733,8.003163507141503,0,2,2,1,0,1,0,2,2
CCCCS(=N)(=O)CCC(N)C(=O)O,-0.585026652029182,222.103813436,0.875,5,4,0,6,14,9,0,104.24,0.5874001254474446,0.6352699999999998,7.780801689812979,0,0,0,0,0,0,0,0,0
CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CCN1,0.04139268515800004,411.1405907800006,0.47368421052631576,7,2,4,10,29,6,0,83.8,0.7870645513900603,2.5732,7.878646507721005,1,1,2,1,1,2,1,1,2
COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)O,-0.6020599913279618,399.2257023960009,0.85,8,3,2,8,28,12,0,122.16000000000001,0.45456443577284256,2.0603,8.26092128915576,2,0,2,0,0,0,2,0,2
C[N+](C)(C)CC(O)CC(=O)O,-0.397940008672038,162.11246979209,0.8571428571428571,4,2,0,4,11,8,0,57.53,0.5492827296427955,-0.4718000000000007,7.287786522810953,0,0,0,0,0,0,0,0,0
NC(=O)OCC1C(NC(=O)/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-0.744727494896694,466.0212826480004,0.3333333333333333,16,7,2,18,30,11,0,253.9,0.10642466777499184,-2.8756999999999975,7.494138029921251,0,1,1,0,1,1,0,1,1
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1,-0.886056647693163,546.9612369400004,0.3333333333333333,10,2,4,15,33,8,0,134.48999999999998,0.3927383647237274,1.8459199999999996,7.351222363849351,0,2,2,0,2,2,0,1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,-0.5686362358410129,551.1489490040908,0.5714285714285714,14,6,6,16,37,10,0,203.19,0.1300140805342672,-1.304599999999996,8.389055546626459,0,5,5,0,1,1,0,4,4
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,-0.5528419686577809,397.0514605800005,0.35714285714285715,10,4,3,12,26,8,0,147.20999999999998,0.3525234585330688,-0.16569999999999918,7.649734407946284,0,2,2,0,1,1,0,1,1
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)C2SC1,-0.619788758288394,453.04128982000043,0.25,12,5,3,14,30,9,0,184.51,0.22618525506501608,-0.5447999999999991,7.698908630012472,0,2,2,0,1,1,0,1,1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,-0.698970004336019,511.05147764400067,0.375,14,4,4,17,33,11,0,190.81,0.17202664914850496,-0.8697999999999984,7.6484330360338415,0,2,2,0,2,2,0,1,1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,-1.30102999566398,584.0276309800005,0.35,13,5,4,17,37,13,0,197.39999999999998,0.13393623971973823,0.9987200000000007,4.359316410020239,0,2,2,0,2,2,0,1,1
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,-0.8538719643217619,542.0348245360004,0.3333333333333333,14,4,4,17,35,11,0,204.90999999999997,0.17210207791289023,-0.9172999999999991,6.005867433645605,0,2,2,1,1,2,0,1,1
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,-0.7695510786217261,645.1424008240009,0.4,17,4,5,19,44,12,0,220.25999999999996,0.14453824042940433,-1.1119999999999965,7.8758260349539695,0,3,3,1,1,2,0,2,2
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CSC12)c1csc(N)n1,-0.522878745280338,522.1103724240007,0.3684210526315789,14,6,4,16,35,12,0,201.14999999999998,0.14894864611695607,-1.4106299999999963,7.393173437480355,0,2,2,0,2,2,0,1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,-0.721246399047171,455.0569398840005,0.375,12,4,3,14,30,10,0,173.51,0.2079442341493163,-0.6224999999999987,7.768913667042887,0,2,2,0,1,1,0,1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1,-0.619788758288394,516.0866830960906,0.2631578947368421,14,4,5,16,35,9,0,181.28000000000003,0.1499954456678643,-1.1551999999999971,5.298714495222102,0,2,2,0,3,3,0,1,1
O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12,-0.6777807052660809,671.1224594840909,0.25,16,6,5,18,46,13,0,240.03999999999996,0.08291452771296721,-0.2643999999999955,8.192674971408218,0,2,2,1,2,3,0,1,1
Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,-0.823908740944319,612.1209371080008,0.28,15,5,5,17,42,13,0,212.76,0.1629535933602729,0.3267200000000013,7.68960896243237,0,2,2,1,2,3,0,1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,-0.619788758288394,515.1165862560907,0.36363636363636365,11,4,5,13,35,9,0,151.08999999999997,0.20604411704579592,0.29080000000000206,7.433701263226067,1,2,3,0,2,2,0,1,1
C/C=C/C1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,-0.6777807052660809,389.1045417080005,0.2777777777777778,8,5,3,9,27,8,0,132.96,0.5450750848987173,0.7067000000000008,7.4517727374989775,0,2,2,1,0,1,0,1,1
CCO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)(O)O)n1,-0.275724130399211,685.0175567140907,0.2727272727272727,16,5,5,21,43,15,0,220.40999999999997,0.06301957377197413,1.2197000000000002,7.200757468487327,0,2,2,0,3,3,0,1,1
CC(C)(O/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,-0.508638306165727,547.1064154960907,0.3181818181818182,13,5,4,15,37,12,0,188.38999999999996,0.14432542479867325,0.03550000000000281,7.413675109143803,0,2,2,0,2,2,0,1,1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,-0.698970004336019,383.0358105160004,0.3076923076923077,10,4,3,12,25,7,0,147.20999999999998,0.34831831323821205,-0.5557999999999992,7.510635569183123,0,2,2,0,1,1,0,1,1
Nc1nc(/C(=N\O)C(=O)NC2C(=O)N3C(C(=O)O)=C(/C=C4\CCN(C5CCNC5)C4=O)CSC23)ns1,-0.5686362358410129,534.1103724240006,0.45,14,6,5,16,36,8,0,203.44,0.09394917710960603,-1.4421999999999964,7.515760667773923,0,4,4,0,1,1,0,3,3
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N/OC(C)(C)C(=O)O)c3nsc(N)n3)C2SC1,-0.7695510786217261,667.1823743720907,0.43478260869565216,20,11,4,22,45,18,0,299.3799999999999,0.04996119630943407,-2.568599999999991,8.180242892984227,0,2,2,0,2,2,0,1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,-0.9208187539523748,554.0460579160004,0.3333333333333333,15,5,4,18,36,11,0,214.95999999999998,0.09529800454941457,-1.6112999999999973,7.827160258373326,0,2,2,0,2,2,0,1,1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.823908740944319,424.06888447200043,0.3125,12,4,3,13,29,8,0,173.76,0.29500804859666163,-0.5359999999999987,7.824194110349227,0,2,2,0,1,1,0,1,1
COCc1c(C(C)C)nc(C(C)C)c(/C=C/C(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,-0.481486060122112,459.2421014080009,0.46153846153846156,6,3,2,7,33,18,0,99.88000000000001,0.442845274404938,4.8807000000000045,8.471062055967339,0,0,0,1,1,2,0,0,0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-0.04575749056099999,478.1142933760006,0.4090909090909091,10,7,4,11,33,10,0,181.61999999999998,0.3283008516696476,0.4390000000000007,8.043393123042316,3,0,3,1,0,1,0,0,0
CCC#CCC(C)C(O)C#CC1C(O)CC2C/C(=C\COCC(=O)O)CC21,-1.09691001300806,374.20932406000077,0.6818181818181818,5,3,2,5,27,10,0,86.99,0.37700468751578115,2.2249,8.726579611073115,2,0,2,0,0,0,2,0,2
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,0.462397997898956,540.3087037480012,0.78125,7,1,6,7,39,10,0,99.13000000000001,0.5046539264256359,4.703900000000005,9.138904634300093,5,1,6,0,0,0,4,1,5
CC1(C)CC1C(=O)N/C(=C\CCCCSCC(N)C(=O)O)C(=O)O,-0.823908740944319,358.1562429320006,0.6875,7,5,1,8,24,14,0,129.72,0.3245927294750397,1.4326000000000003,8.04758675278478,1,0,1,0,0,0,1,0,1
O=C(O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,0.568201724066995,389.1950709640007,0.55,8,3,3,8,28,7,0,110.18,0.6408229148083995,1.1170000000000004,8.307391918863074,0,2,2,1,0,1,0,2,2
CC(C)C1C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)N1C,-0.585026652029182,588.3019956200011,0.5185185185185185,15,9,2,15,42,12,0,235.90999999999997,0.09061942799871027,-1.9657299999999893,9.035536186235023,0,1,1,1,0,1,0,1,1
CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,1.24551266781415,357.1704343640006,0.2727272727272727,1,1,3,4,26,7,0,12.03,0.5224072222569837,6.142000000000005,7.188947375231628,0,0,0,3,0,3,0,0,0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,0.07918124604800009,465.1830623080008,0.43478260869565216,7,3,3,9,32,12,0,86.05,0.43603493823663086,3.358100000000002,8.096996821046615,0,1,1,2,0,2,0,1,1
O=C(O)C1/C(=C/CO)OC2CC(=O)N21,-0.6575773191777939,199.048072388,0.5,6,2,2,6,14,3,0,87.07000000000001,0.5513115228370621,-1.0956,7.58233180205517,0,2,2,0,0,0,0,2,2
COc1ccc(C2Sc3cc(Cl)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0.986771734266245,448.1223559600006,0.36363636363636365,6,0,3,8,30,10,0,59.080000000000005,0.6218604517877251,4.021900000000003,7.705193311965853,0,1,1,2,0,2,0,0,0
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,0.2430380486862939,303.0534451120003,0.5,8,4,3,10,20,5,0,119.31000000000002,0.648649936215886,-0.34940000000000027,7.6492619788368845,0,1,1,0,2,2,0,1,1
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C2CCCCN2)C1,1.18752072083646,531.0630595720006,0.38095238095238093,5,3,4,9,30,5,0,64.60000000000001,0.5262225719674639,3.781100000000002,5.977247680900067,0,2,2,2,0,2,0,2,2
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)SC12,-0.6777807052660809,349.0112355800004,0.6666666666666666,6,2,3,9,21,6,0,94.91,0.7097496186285569,0.4064000000000001,7.2707990749319915,0,3,3,0,0,0,0,2,2
CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,0.532754378992498,434.2430242000009,0.3333333333333333,8,3,3,8,32,13,0,101.06,0.44045558325110246,4.950320000000004,7.9292212316705255,0,0,0,1,2,3,0,0,0
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-0.173925197299174,243.085520516,0.5555555555555556,8,5,2,8,17,6,0,130.82999999999998,0.4489304892314893,-2.563,7.074063990384425,0,1,1,0,1,1,0,1,1
CCN(CC)CCS(=O)(=O)C1CCN2C(=O)c3coc(n3)CC(=O)CC(O)/C=C(C)/C=C/CNC(=O)/C=C/C(C)C(C(C)C)OC(=O)C12,-0.408935392973501,690.3298501800014,0.6176470588235294,13,2,3,14,48,14,0,176.42,0.4015975548403724,2.269300000000002,9.446847578377856,0,2,2,0,1,1,0,1,1
O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,-0.431798275933005,314.06511942000026,0.07142857142857142,9,1,3,9,23,4,0,118.05000000000001,0.3989019993697669,1.7404999999999997,6.512798511461469,0,1,1,1,1,2,0,1,1
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,0.397940008672038,474.23793882000086,0.34615384615384615,9,2,5,9,35,8,0,93.79999999999998,0.5706345117127313,2.643700000000001,8.026443652519289,0,2,2,2,1,3,0,1,1
CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,0.2304489213782739,408.13396620000066,0.42857142857142855,6,4,3,7,28,11,0,99.38000000000001,0.5818339767551266,1.8443999999999996,8.423758037178187,0,1,1,2,0,2,0,1,1
Cc1cc(OCC(O)CNC(C)C)c(C)c(C)c1O,0.556302500767287,267.1834436600003,0.6,4,3,1,4,19,13,0,61.72,0.7380439530309557,2.0551600000000003,7.830009239243145,0,0,0,1,0,1,0,0,0
C=C1CCC2C(C)(COC(=O)CCC(=O)O)C(OC(=O)CCC(=O)O)CCC2(C)C1/C=C/C1=CCOC1=O,-0.886056647693163,532.2308473520009,0.6071428571428571,10,2,3,10,38,13,0,153.5,0.22913718798316304,3.5992000000000024,8.738092413065841,2,1,3,0,0,0,2,0,2
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,0.1139433523068371,464.09864331200055,0.38095238095238093,10,7,4,11,32,9,0,181.61999999999998,0.3342986617953946,0.2649000000000006,7.877433202331618,3,0,3,1,0,1,0,0,0
CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,0.8864907251724818,301.24056461200087,0.7,2,0,3,2,22,10,0,12.47,0.803453504615171,4.306300000000004,8.883448807145024,2,0,2,1,0,1,2,0,2
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21,0.704150516839799,386.28209507600104,0.68,3,2,3,3,28,14,0,49.69,0.43164197376289165,6.2235000000000085,8.677187484367433,1,1,2,1,0,1,0,0,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0.924279286061882,609.2838859680012,0.3333333333333333,9,1,5,9,45,13,0,111.00999999999999,0.12866227094933808,6.018000000000007,8.464399421822058,0,2,2,3,0,3,0,1,1
CC12CCCCCC(Cc3ccc(O)cc31)C2N,0.7481880270062,245.177964356,0.625,2,3,3,2,18,3,0,46.25,0.7374329703078921,3.113600000000001,8.685171492281837,2,0,2,1,0,1,1,0,1
CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1,0.1522883443830558,398.10781343200046,0.2857142857142857,6,1,5,8,29,3,0,81.42,0.4988914769961034,2.7479000000000013,7.406243805168451,0,2,2,1,2,3,0,0,0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]21,-0.481486060122112,583.2794692840012,0.48484848484848486,10,3,8,10,43,7,0,118.21000000000001,0.43313608627344474,2.0811000000000024,8.918776856996923,1,4,5,2,1,3,0,4,4
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,0.3344537511509311,292.19394876800067,0.35,2,0,3,2,22,8,0,16.130000000000003,0.8228463092477183,4.146700000000004,7.782566160677537,1,0,1,1,1,2,0,0,0
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,-0.494850021680094,396.2273741360008,0.47619047619047616,8,2,4,8,29,9,0,92.63,0.47016975266866856,2.2785000000000006,7.932390713104578,0,1,1,0,3,3,0,1,1
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,-0.638272163982407,420.1137264880006,0.7333333333333333,10,6,3,12,27,11,0,162.06,0.307507906873262,-1.6030999999999969,8.319046535112362,0,3,3,0,0,0,0,2,2
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C21,-0.161150909262745,444.1532657280007,0.4090909090909091,10,7,4,10,32,10,0,181.62,0.3322174879037973,-0.3475999999999985,8.272747586127089,3,0,3,1,0,1,0,0,0
COc1cccc2c1C(CO)N1C(C#N)C3CC(C(=O)O)C(C1C2)N3C,-0.638272163982407,357.1688562160007,0.5789473684210527,7,2,4,7,26,6,0,97.03,0.8190022869315865,0.6345799999999997,8.71741285763979,0,3,3,1,0,1,0,2,2
CC(=N)N1CCC(Oc2ccc(C(Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,0.1903316981702909,444.21614075600075,0.2692307692307692,7,5,4,7,33,8,0,123.49000000000002,0.3241026510087645,3.9850400000000015,8.25383188536175,0,1,1,3,0,3,0,1,1
C/C(=C\C(C(C)C)N(C)C(=O)C(NC(=O)C1CCCCN1C(C)C)C(C)(C)C)C(=O)O,0.1003705451175629,437.3253568560012,0.7916666666666666,7,2,1,7,31,14,0,89.95,0.5688573541500028,3.294100000000001,8.838146165329414,0,1,1,0,0,0,0,1,1
O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,1.07918124604762,520.2110553760008,0.22580645161290322,8,2,6,8,39,10,0,98.82,0.24556197810726915,3.4545000000000012,7.745481115591067,0,2,2,4,0,4,0,0,0
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,-0.42021640338319,348.16852186800065,0.5,7,3,2,7,25,9,0,106.94000000000001,0.6499831585979154,1.1261000000000003,8.08473440857563,0,1,1,1,0,1,0,1,1
COc1ccc(CC(NC(=O)CC(C)(C)N)C(=O)NC(Cc2cnc[nH]2)C(=O)NC(CC2CCCCC2)C(O)C(O)CC(C)C)cc1,0.8750612633917,656.4261335120016,0.6571428571428571,12,8,3,12,47,26,0,191.68999999999997,0.12729024820025583,2.5236000000000036,9.281763938335985,1,0,1,1,1,2,1,0,1
CCCCc1ncc(/C=C(/Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,-0.7695510786217261,424.14567824800065,0.2608695652173913,6,2,3,7,30,11,0,92.42,0.458535897261046,4.744400000000003,6.198453949835614,0,0,0,1,2,3,0,0,0
CCC#CCC(C)C(O)C#CC1C(O)CC2C/C(=C\COCCCC(=O)O)CC21,0.380211241711606,402.2406241880009,0.7083333333333334,5,3,2,5,29,12,0,86.99,0.3300504066934417,3.0051000000000005,8.850724552874349,2,0,2,0,0,0,2,0,2
